"age_sex_lexSet","measurement.no","preSeg","dur","id","word","fit","se.fit"
"Young.Male.hole",48.9795918367347,"velar",0.128280871670702,"D58A_FO","KNOW",1098.9839386441,104.798371615539
"Old.Female.hope",51.0204081632653,"velar",0.128280871670702,"D58A_FO","KNOW",1004.00881554457,14.5397951058658
"Old.Male.hope",51.0204081632653,"velar",0.128280871670702,"D58A_FO","KNOW",1123.49311661784,47.4554430220933
"Young.Male.hope",51.0204081632653,"velar",0.128280871670702,"D58A_FO","KNOW",1475.04231160677,52.855249526468
"Old.Female.hole",51.0204081632653,"velar",0.128280871670702,"D58A_FO","KNOW",902.534850533489,30.5778878942505
"Old.Male.hole",51.0204081632653,"velar",0.128280871670702,"D58A_FO","KNOW",1002.92648976048,78.4261905711076
"Young.Male.hole",51.0204081632653,"velar",0.128280871670702,"D58A_FO","KNOW",1107.38052494392,106.19228268587
"Old.Female.hope",53.0612244897959,"velar",0.128280871670702,"D58A_FO","KNOW",1001.59641890147,14.9641085700637
"Old.Male.hope",53.0612244897959,"velar",0.128280871670702,"D58A_FO","KNOW",1123.4492474794,49.2448992447795
"Young.Male.hope",53.0612244897959,"velar",0.128280871670702,"D58A_FO","KNOW",1475.81076059431,54.4215238935018
"Old.Female.hole",53.0612244897959,"velar",0.128280871670702,"D58A_FO","KNOW",900.069701005444,31.1163796715486
"Old.Male.hole",53.0612244897959,"velar",0.128280871670702,"D58A_FO","KNOW",995.069435089611,79.8206634637121
"Young.Male.hole",53.0612244897959,"velar",0.128280871670702,"D58A_FO","KNOW",1116.78629188464,108.021869633427
"Old.Female.hope",55.1020408163265,"velar",0.128280871670702,"D58A_FO","KNOW",1000.22203737815,15.7012117789101
"Old.Male.hope",55.1020408163265,"velar",0.128280871670702,"D58A_FO","KNOW",1124.44340051679,51.1430363513409
"Young.Male.hope",55.1020408163265,"velar",0.128280871670702,"D58A_FO","KNOW",1476.25879821913,56.1027916634094
"Old.Female.hole",55.1020408163265,"velar",0.128280871670702,"D58A_FO","KNOW",898.64256922587,31.9324124818036
"Old.Male.hole",55.1020408163265,"velar",0.128280871670702,"D58A_FO","KNOW",988.250410282995,81.514198812993
"Young.Male.hole",55.1020408163265,"velar",0.128280871670702,"D58A_FO","KNOW",1127.23003260259,110.272045345617
"Old.Female.hope",57.1428571428571,"velar",0.128280871670702,"D58A_FO","KNOW",999.912585601588,16.7367631469341
"Old.Male.hope",57.1428571428571,"velar",0.128280871670702,"D58A_FO","KNOW",1126.50248971225,53.1467118567996
"Young.Male.hope",57.1428571428571,"velar",0.128280871670702,"D58A_FO","KNOW",1476.55749774896,57.9147497726827
"Old.Female.hole",57.1428571428571,"velar",0.128280871670702,"D58A_FO","KNOW",898.280370217902,33.0190734994444
"Old.Male.hole",57.1428571428571,"velar",0.128280871670702,"D58A_FO","KNOW",982.496333903502,83.4939839371445
"Young.Male.hole",57.1428571428571,"velar",0.128280871670702,"D58A_FO","KNOW",1138.73866123995,112.921655809717
"Old.Female.hope",59.1836734693878,"velar",0.128280871670702,"D58A_FO","KNOW",1000.69497819877,18.0170148528191
"Old.Male.hope",59.1836734693878,"velar",0.128280871670702,"D58A_FO","KNOW",1129.653429048,55.243679656084
"Young.Male.hope",59.1836734693878,"velar",0.128280871670702,"D58A_FO","KNOW",1476.87793245155,59.8205641724515
"Old.Female.hole",59.1836734693878,"velar",0.128280871670702,"D58A_FO","KNOW",899.010019004672,34.3494302634416
"Old.Male.hole",59.1836734693878,"velar",0.128280871670702,"D58A_FO","KNOW",977.834124514001,85.7396549461038
"Young.Male.hole",59.1836734693878,"velar",0.128280871670702,"D58A_FO","KNOW",1151.33909193889,115.942931105515
"Old.Female.hope",61.2244897959184,"velar",0.128280871670702,"D58A_FO","KNOW",1002.59000945273,19.4777539574045
"Old.Male.hope",61.2244897959184,"velar",0.128280871670702,"D58A_FO","KNOW",1133.91701214677,57.4182803002266
"Young.Male.hope",61.2244897959184,"velar",0.128280871670702,"D58A_FO","KNOW",1477.38223512005,61.764157259138
"Old.Female.hole",61.2244897959184,"velar",0.128280871670702,"D58A_FO","KNOW",900.852310250324,35.8876565308925
"Old.Male.hole",61.2244897959184,"velar",0.128280871670702,"D58A_FO","KNOW",974.284580208121,88.2273118597327
"Young.Male.hole",61.2244897959184,"velar",0.128280871670702,"D58A_FO","KNOW",1165.05211852474,119.304987829496
"Old.Female.hope",63.265306122449,"velar",0.128280871670702,"D58A_FO","KNOW",1005.52689516675,21.0946210553154
"Old.Male.hope",63.265306122449,"velar",0.128280871670702,"D58A_FO","KNOW",1139.22245391919,59.6666774867795
"Young.Male.hope",63.265306122449,"velar",0.128280871670702,"D58A_FO","KNOW",1478.0987625572,63.7615890194365
"Old.Female.hole",63.265306122449,"velar",0.128280871670702,"D58A_FO","KNOW",903.736459914084,37.6155868261826
"Old.Male.hole",63.265306122449,"velar",0.128280871670702,"D58A_FO","KNOW",971.776918724876,90.9400826975438
"Young.Male.hole",63.265306122449,"velar",0.128280871670702,"D58A_FO","KNOW",1179.80695674853,122.982101413685
"Old.Female.hope",65.3061224489796,"velar",0.128280871670702,"D58A_FO","KNOW",1009.36435384908,22.8594002318389
"Old.Male.hope",65.3061224489796,"velar",0.128280871670702,"D58A_FO","KNOW",1145.42847180194,61.9900430478025
"Young.Male.hope",65.3061224489796,"velar",0.128280871670702,"D58A_FO","KNOW",1478.95289054349,65.8631439466134
"Old.Female.hole",65.3061224489796,"velar",0.128280871670702,"D58A_FO","KNOW",907.521186486794,39.5227189549696
"Old.Male.hole",65.3061224489796,"velar",0.128280871670702,"D58A_FO","KNOW",970.169859064956,93.8644514007338
"Young.Male.hole",65.3061224489796,"velar",0.128280871670702,"D58A_FO","KNOW",1195.46232537833,126.951351043079
"Old.Female.hope",67.3469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",1013.95922655909,24.7415184614645
"Old.Male.hope",67.3469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",1152.39190577824,64.3806848483657
"Young.Male.hope",67.3469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",1479.86728181625,68.069470149027
"Old.Female.hole",67.3469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",912.06333100597,41.5850003138681
"Old.Male.hole",67.3469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",969.320242743056,96.9814697418007
"Young.Male.hole",67.3469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",1211.87506574135,131.18638251641
"Old.Female.hope",69.3877551020408,"velar",0.128280871670702,"D58A_FO","KNOW",1019.16451353861,26.6955558598421
"Old.Male.hope",69.3877551020408,"velar",0.128280871670702,"D58A_FO","KNOW",1159.96575501377,66.8231564120085
"Young.Male.hope",69.3877551020408,"velar",0.128280871670702,"D58A_FO","KNOW",1480.76075829528,70.3315335972983
"Old.Female.hole",69.3877551020408,"velar",0.128280871670702,"D58A_FO","KNOW",917.215893691603,43.7678862263252
"Old.Male.hole",69.3877551020408,"velar",0.128280871670702,"D58A_FO","KNOW",969.081070456341,100.267587538613
"Young.Male.hole",69.3877551020408,"velar",0.128280871670702,"D58A_FO","KNOW",1228.89817834732,135.65819858969
"Old.Female.hope",71.4285714285714,"velar",0.128280871670702,"D58A_FO","KNOW",1024.82754418279,28.6837590642968
"Old.Male.hope",71.4285714285714,"velar",0.128280871670702,"D58A_FO","KNOW",1167.99734787423,69.3024460101545
"Young.Male.hope",71.4285714285714,"velar",0.128280871670702,"D58A_FO","KNOW",1481.5489585626,72.5940375439908
"Old.Female.hole",71.4285714285714,"velar",0.128280871670702,"D58A_FO","KNOW",922.826203916593,46.0398129954878
"Old.Male.hole",71.4285714285714,"velar",0.128280871670702,"D58A_FO","KNOW",969.299671936683,103.700248255732
"Young.Male.hole",71.4285714285714,"velar",0.128280871670702,"D58A_FO","KNOW",1246.37899300481,140.339398301268
"Old.Female.hope",73.469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",1030.79805137776,30.7076294601751
"Old.Male.hope",73.469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",1176.33641669858,71.8182414471976
"Young.Male.hope",73.469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",1482.17560477607,74.8844407143276
"Old.Female.hole",73.469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",928.743994541006,48.3933614787207
"Old.Male.hole",73.469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",969.825779182711,107.267612158471
"Young.Male.hole",73.469387755102,"velar",0.128280871670702,"D58A_FO","KNOW",1264.16724451654,145.21140324168
"Old.Female.hope",75.5102040816327,"velar",0.128280871670702,"D58A_FO","KNOW",1036.92757221205,32.7776207097986
"Old.Male.hope",75.5102040816327,"velar",0.128280871670702,"D58A_FO","KNOW",1184.8344983127,74.374379268259
"Young.Male.hope",75.5102040816327,"velar",0.128280871670702,"D58A_FO","KNOW",1482.60137316806,77.2537284368006
"Old.Female.hole",75.5102040816327,"velar",0.128280871670702,"D58A_FO","KNOW",934.820802625019,50.8281492564552
"Old.Male.hole",75.5102040816327,"velar",0.128280871670702,"D58A_FO","KNOW",970.510927673203,110.961620058844
"Young.Male.hole",75.5102040816327,"velar",0.128280871670702,"D58A_FO","KNOW",1282.11447277436,150.259322638369
"Old.Female.hope",77.5510204081633,"velar",0.128280871670702,"D58A_FO","KNOW",1043.07784873837,34.8849321748692
"Old.Male.hope",77.5510204081633,"velar",0.128280871670702,"D58A_FO","KNOW",1193.35333451033,76.9665916806974
"Young.Male.hope",77.5510204081633,"velar",0.128280871670702,"D58A_FO","KNOW",1482.79734074487,79.7008255661556
"Old.Female.hole",77.5510204081633,"velar",0.128280871670702,"D58A_FO","KNOW",940.918370192968,53.332625270292
"Old.Male.hole",77.5510204081633,"velar",0.128280871670702,"D58A_FO","KNOW",971.216857841788,114.769770172728
"Young.Male.hole",77.5510204081633,"velar",0.128280871670702,"D58A_FO","KNOW",1300.08242264575,155.465842224876
"Old.Female.hope",79.5918367346939,"velar",0.128280871670702,"D58A_FO","KNOW",1049.13039939142,37.0075010203775
"Old.Male.hope",79.5918367346939,"velar",0.128280871670702,"D58A_FO","KNOW",1201.77444346717,79.5840674726923
"Young.Male.hope",79.5918367346939,"velar",0.128280871670702,"D58A_FO","KNOW",1482.75436089476,82.1769803262467
"Old.Female.hole",79.5918367346939,"velar",0.128280871670702,"D58A_FO","KNOW",946.918215651156,55.8870094474054
"Old.Male.hole",79.5918367346939,"velar",0.128280871670702,"D58A_FO","KNOW",971.825086504062,118.676129449605
"Young.Male.hole",79.5918367346939,"velar",0.128280871670702,"D58A_FO","KNOW",1317.95261538018,160.811921351542
"Old.Female.hope",81.6326530612245,"velar",0.128280871670702,"D58A_FO","KNOW",1054.97364200927,39.1278566027983
"Old.Male.hope",81.6326530612245,"velar",0.128280871670702,"D58A_FO","KNOW",1209.98624277462,82.2172678872926
"Young.Male.hope",81.6326530612245,"velar",0.128280871670702,"D58A_FO","KNOW",1482.46421709179,84.6361007864039
"Old.Female.hole",81.6326530612245,"velar",0.128280871670702,"D58A_FO","KNOW",952.708756783088,58.474715897396
"Old.Male.hole",81.6326530612245,"velar",0.128280871670702,"D58A_FO","KNOW",972.224029799286,122.666497672814
"Young.Male.hole",81.6326530612245,"velar",0.128280871670702,"D58A_FO","KNOW",1335.6134716724,166.2805550882
"Old.Female.hope",83.6734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1060.53019943675,41.2623284643694
"Old.Male.hope",83.6734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1217.91135512156,84.8725079490944
"Young.Male.hope",83.6734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1481.90878082859,87.1248121407669
"Old.Female.hole",83.6734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",958.212616185304,61.1022940867479
"Old.Male.hole",83.6734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",972.33630828407,126.738123847489
"Young.Male.hole",83.6734693877551,"velar",0.128280871670702,"D58A_FO","KNOW",1352.98761753351,171.863875704109
"Old.Female.hope",85.7142857142857,"velar",0.128280871670702,"D58A_FO","KNOW",1065.74037286428,43.4323937599999
"Old.Male.hope",85.7142857142857,"velar",0.128280871670702,"D58A_FO","KNOW",1225.49008158317,87.5594714954625
"Young.Male.hope",85.7142857142857,"velar",0.128280871670702,"D58A_FO","KNOW",1481.06782857874,89.7109911340084
"Old.Female.hole",85.7142857142857,"velar",0.128280871670702,"D58A_FO","KNOW",963.37009471314,63.7808478394682
"Old.Male.hole",85.7142857142857,"velar",0.128280871670702,"D58A_FO","KNOW",972.102220596477,130.89123147433
"Young.Male.hole",85.7142857142857,"velar",0.128280871670702,"D58A_FO","KNOW",1370.01535745894,177.556825087646
"Old.Female.hope",87.7551020408163,"velar",0.128280871670702,"D58A_FO","KNOW",1070.5502980402,45.6410924037036
"Old.Male.hope",87.7551020408163,"velar",0.128280871670702,"D58A_FO","KNOW",1232.66855779275,90.2794326019245
"Young.Male.hope",87.7551020408163,"velar",0.128280871670702,"D58A_FO","KNOW",1479.92687810319,92.4147890695552
"Old.Female.hole",87.7551020408163,"velar",0.128280871670702,"D58A_FO","KNOW",968.127327779462,66.509783746536
"Old.Male.hole",87.7551020408163,"velar",0.128280871670702,"D58A_FO","KNOW",971.46789993126,135.121046854572
"Young.Male.hole",87.7551020408163,"velar",0.128280871670702,"D58A_FO","KNOW",1386.64283050273,183.351214224918
"Old.Female.hope",89.7959183673469,"velar",0.128280871670702,"D58A_FO","KNOW",1074.90697747847,47.8747535028299
"Old.Male.hope",89.7959183673469,"velar",0.128280871670702,"D58A_FO","KNOW",1239.39378614918,93.0252133964416
"Young.Male.hope",89.7959183673469,"velar",0.128280871670702,"D58A_FO","KNOW",1478.47231392843,95.2118709527787
"Old.Female.hole",89.7959183673469,"velar",0.128280871670702,"D58A_FO","KNOW",972.431317562709,69.277393826386
"Old.Male.hole",89.7959183673469,"velar",0.128280871670702,"D58A_FO","KNOW",970.380346248749,139.417732959869
"Young.Male.hole",89.7959183673469,"velar",0.128280871670702,"D58A_FO","KNOW",1402.81704248451,189.235622786997
"Old.Female.hope",91.8367346938776,"velar",0.128280871670702,"D58A_FO","KNOW",1078.77653706534,50.1221957049934
"Old.Male.hope",91.8367346938776,"velar",0.128280871670702,"D58A_FO","KNOW",1245.63189249325,95.7904882631941
"Young.Male.hope",91.8367346938776,"velar",0.128280871670702,"D58A_FO","KNOW",1476.70032256969,98.0879739702343
"Old.Female.hole",91.8367346938776,"velar",0.128280871670702,"D58A_FO","KNOW",976.248189602714,72.0737692280696
"Old.Male.hole",91.8367346938776,"velar",0.128280871670702,"D58A_FO","KNOW",968.805682946115,143.772571086101
"Young.Male.hole",91.8367346938776,"velar",0.128280871670702,"D58A_FO","KNOW",1418.50412248439,195.199903530889
"Old.Female.hope",93.8775510204082,"velar",0.128280871670702,"D58A_FO","KNOW",1082.22853678468,52.4053759409506
"Old.Male.hope",93.8775510204082,"velar",0.128280871670702,"D58A_FO","KNOW",1251.45243713964,98.5862277581941
"Young.Male.hope",93.8775510204082,"velar",0.128280871670702,"D58A_FO","KNOW",1474.66010733427,101.131533483536
"Old.Female.hole",93.8775510204082,"velar",0.128280871670702,"D58A_FO","KNOW",979.647503477661,74.9122917036831
"Old.Male.hole",93.8775510204082,"velar",0.128280871670702,"D58A_FO","KNOW",966.813467866981,148.188849635128
"Young.Male.hole",93.8775510204082,"velar",0.128280871670702,"D58A_FO","KNOW",1433.77363307528,201.243149859438
"Old.Female.hope",95.9183673469388,"velar",0.128280871670702,"D58A_FO","KNOW",1085.36734692912,54.7595774428865
"Old.Male.hope",95.9183673469388,"velar",0.128280871670702,"D58A_FO","KNOW",1256.95979083846,101.431367547366
"Young.Male.hope",95.9183673469388,"velar",0.128280871670702,"D58A_FO","KNOW",1472.41871410699,104.470524891417
"Old.Female.hole",95.9183673469388,"velar",0.128280871670702,"D58A_FO","KNOW",982.733629054575,77.8163264998977
"Old.Male.hole",95.9183673469388,"velar",0.128280871670702,"D58A_FO","KNOW",964.508069281154,152.675525238376
"Young.Male.hole",95.9183673469388,"velar",0.128280871670702,"D58A_FO","KNOW",1448.72994693529,207.368974482016
"Old.Female.hope",97.9591836734694,"velar",0.128280871670702,"D58A_FO","KNOW",1088.29736402364,57.2115264337124
"Old.Male.hope",97.9591836734694,"velar",0.128280871670702,"D58A_FO","KNOW",1262.25835057222,104.341321697545
"Young.Male.hope",97.9591836734694,"velar",0.128280871670702,"D58A_FO","KNOW",1470.04320221847,108.201628052419
"Old.Female.hole",97.9591836734694,"velar",0.128280871670702,"D58A_FO","KNOW",985.6109624328,80.8039478933166
"Old.Male.hole",97.9591836734694,"velar",0.128280871670702,"D58A_FO","KNOW",961.993881690867,157.239521874152
"Young.Male.hole",97.9591836734694,"velar",0.128280871670702,"D58A_FO","KNOW",1463.47746297471,213.579800983271
"Old.Female.hope",100,"velar",0.128280871670702,"D58A_FO","KNOW",1091.12298459318,59.7704996740829
"Old.Male.hope",100,"velar",0.128280871670702,"D58A_FO","KNOW",1267.45251332345,107.322678050811
"Young.Male.hope",100,"velar",0.128280871670702,"D58A_FO","KNOW",1467.60063099934,112.358537073095
"Old.Female.hole",100,"velar",0.128280871670702,"D58A_FO","KNOW",988.38389971168,83.8814178377647
"Old.Male.hole",100,"velar",0.128280871670702,"D58A_FO","KNOW",959.375299598348,161.88220558538
"Young.Male.hole",100,"velar",0.128280871670702,"D58A_FO","KNOW",1478.12058010383,219.874240171847
